Job_Title,Company,Location,Experience_Level,Salary,AWS,C++,Data Science,Deep Learning,Docker,Java,JavaScript,Machine Learning,Node.js,Pandas,Python,React,SQL,TensorFlow
2,4,4,0,176003,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,2,1,0,110701,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,4,2,110511,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,2,1,140664,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,1,1,99427,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,4,2,157180,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,4,2,163550,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,1,2,198039,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,2,1,197733,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,2,4,0,137952,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,0,2,126046,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,1,2,166918,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,3,2,95200,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1,3,0,127442,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,2,0,151070,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,0,2,118168,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,4,0,108322,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,3,2,130246,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,2,0,75583,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,2,0,1,142720,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,0,1,197181,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,2,0,119757,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,3,2,1,66659,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2,4,1,61238,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,1,2,1,181270,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,4,2,179211,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,4,4,0,75064,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,1,0,196692,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,0,0,159790,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,2,0,1,162985,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,0,2,104258,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,1,0,195542,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2,4,1,84668,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,4,2,137259,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,2,2,172192,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,1,0,156576,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2,2,0,165481,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,1,1,171505,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,2,0,65397,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,3,1,159925,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,2,0,2,143481,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,0,2,120308,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,1,4,2,61130,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,3,2,184293,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,0,0,74071,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,4,0,145517,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,3,1,170240,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,3,0,1,62118,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,3,2,1,191735,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,1,1,122408,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,3,1,111786,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,4,2,141271,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,3,2,79158,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,4,2,91087,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,3,1,148114,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,4,2,79874,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,0,2,143443,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,2,2,100821,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,175675,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,3,2,0,120582,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,3,0,1,182603,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,0,1,129381,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,3,0,171800,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,1,2,190805,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,4,2,142018,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,4,2,160592,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,4,1,151626,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,2,1,146217,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,4,1,132799,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,4,1,122185,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,3,1,101538,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,0,0,80343,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,1,4,1,180026,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,1,2,113106,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,4,1,174322,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,2,0,141227,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,2,2,102135,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,2,2,0,179599,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,1,4,2,143470,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,3,1,80910,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,1,0,198213,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,4,4,2,105950,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1,3,1,76225,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,3,2,92959,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,4,0,109192,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,4,0,139711,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,3,3,0,63449,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,3,0,164213,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,3,1,160245,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,4,2,157069,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,3,1,83908,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,2,0,164847,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,4,2,180910,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,2,0,74012,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,1,77412,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,4,1,170030,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2,0,1,84657,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,3,2,65656,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,1,3,2,75873,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,0,1,0,154485,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1,3,2,169383,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,0,2,61607,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,3,1,108447,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,4,0,109757,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,3,1,129201,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,1,0,188765,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,3,0,65462,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,3,0,2,176832,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,4,0,1,108465,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,3,2,150027,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,0,2,110528,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,0,2,96230,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,1,0,108242,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,4,1,174688,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2,1,1,61783,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,2,2,88390,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,2,1,0,199489,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,3,3,1,132102,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,4,1,77426,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,1,3,2,90750,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,2,0,118188,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,4,2,70872,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,2,0,1,154231,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,1,1,0,189860,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,4,3,2,126770,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1,2,1,184158,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,2,143514,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,1,2,152663,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0,2,194363,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,1,0,172808,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,3,4,1,170091,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,0,1,159272,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,4,0,1,109393,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,0,1,153558,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,4,4,0,129770,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,2,2,86720,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,1,1,73368,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0,0,107969,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,4,2,108838,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,2,0,68734,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,1,0,167187,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,4,1,159329,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,1,1,128895,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,0,2,180424,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,2,2,161255,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,4,1,118073,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,2,0,75624,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,0,1,84315,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,2,2,77422,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,2,0,132663,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,0,3,0,161216,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,3,2,0,92743,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,1,1,70108,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,4,1,96180,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,3,2,78883,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,4,0,104400,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,4,0,107951,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,0,1,198232,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,0,2,115262,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,3,2,143133,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,175106,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,0,1,130496,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,1,0,0,121934,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,4,1,138886,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,3,2,90881,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,4,0,78409,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,1,0,158171,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,4,0,108951,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,2,68752,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,2,0,177339,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,3,2,2,104864,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,1,1,132035,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,1,2,146675,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,3,4,1,82343,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,3,1,2,79673,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,3,2,155024,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,2,0,86520,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,2,2,75784,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,1,0,177446,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,0,1,98079,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,1,104220,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,1,0,172878,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,3,1,176583,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0,2,108720,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,1,0,74718,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,3,0,121217,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,3,0,160668,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,1,4,1,148378,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,3,1,68177,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,2,182318,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,3,0,2,171145,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,1,0,73418,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,1,2,148075,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,3,3,1,125227,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,2,2,77533,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,4,1,161457,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,2,2,167504,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2,3,1,184202,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,0,3,1,70273,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,4,2,2,93519,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,4,2,187024,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,2,1,184540,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,1,0,143460,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,1,0,2,164471,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,3,1,1,164668,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,127519,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,3,2,150426,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,4,2,74629,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,3,2,2,109056,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,4,2,71273,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,2,0,180484,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,1,0,157275,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,3,1,0,198966,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,2,1,106073,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,4,0,105693,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,3,2,0,84343,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,3,1,103095,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,1,0,182388,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,3,2,174441,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,3,1,0,160782,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,1,0,132590,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,0,0,168263,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,3,2,89373,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2,3,2,87525,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,187716,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,4,2,164513,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,1,3,1,189401,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,2,2,156643,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,1,0,2,157694,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,3,2,96136,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,4,2,116539,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,3,1,128363,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,1,0,141526,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,2,0,95255,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,3,0,2,178209,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,4,1,2,146437,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,4,2,192715,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,1,0,175900,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0,83729,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,0,4,2,81818,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1,1,0,125555,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,3,0,1,158979,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,3,2,113629,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,1,2,175296,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,0,1,115438,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,3,1,69457,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,3,0,93922,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,0,1,1,168122,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,3,0,2,162020,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,1,0,148405,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,2,4,1,176130,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,4,3,0,128038,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,1,0,122325,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,2,3,0,85600,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2,0,0,121526,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,2,1,73149,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,1,1,2,172168,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,1,2,169813,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,3,1,151779,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,4,0,2,194266,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,4,0,92398,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,0,0,64789,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,1,0,124967,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,2,4,1,158837,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1,0,0,161967,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,0,2,0,191201,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,0,3,1,119683,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,105331,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,94626,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,2,2,72342,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,1,1,96417,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,4,3,0,112664,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1,0,0,68833,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,4,0,120658,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,0,0,191809,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,3,2,154965,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,1,0,2,124054,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,0,2,2,61299,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,0,2,125875,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,2,0,1,174286,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,4,0,158730,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,2,2,116298,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,2,0,181035,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,0,1,169825,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,4,0,175637,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0,0,132618,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,0,2,85532,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,3,2,168197,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,3,1,190860,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,4,0,120285,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,1,2,78866,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,4,3,2,198665,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,0,1,2,69495,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,4,2,1,67837,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,3,0,90346,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,3,2,168621,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,4,0,83412,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,3,1,1,178833,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,0,3,0,125206,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,3,3,2,70934,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,4,0,90723,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,3,4,0,187968,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,1,181988,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,4,2,1,96523,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,2,0,161150,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,0,0,180950,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,3,0,101646,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,1,1,112776,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,3,1,79116,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,1,0,172858,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,4,1,1,136620,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,3,1,2,142604,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,3,1,154452,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,1,4,1,193991,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,3,3,1,83550,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,3,1,2,130227,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,0,2,83212,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,2,2,100118,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,1,0,88602,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,2,0,0,77540,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,2,4,2,131455,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,1,0,82277,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,0,0,179133,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,1,0,69752,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,3,2,185332,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,0,1,78302,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,3,2,126236,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,3,2,124467,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,162350,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,2,0,63048,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,0,1,118906,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,3,2,1,136637,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,1,1,89778,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,1,1,1,180918,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,3,0,2,150036,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,1,1,71957,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,4,2,132644,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,3,3,0,173294,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,3,3,1,77829,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,2,0,65837,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,1,0,159770,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,2,86352,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,2,3,1,90215,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,3,2,101247,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,1,0,189692,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,4,1,126714,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,4,0,95319,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,1,0,179058,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,1,1,76025,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,4,2,1,69780,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,3,1,1,82706,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,4,2,135503,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,1,2,163166,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,2,0,69179,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,0,2,1,159423,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,2,2,0,183076,0,0,1,0,0,0,0,0,0,1,1,0,0,0
